"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",6625834,6626741,908,"*","SRR11392448_bam_peak_1046",27,".",2.64975,6.35792,2.75715,"Promoter (<=1kb)",11,6615598,6626043,10446,2,"21379","ENSMUST00000156969.7",0,"ENSMUSG00000000384","Tbrg4","transforming growth factor beta regulated gene 4"
"chr11",7065930,7066357,428,"*","SRR11392448_bam_peak_1047",22,".",3.04856,5.69003,2.27719,"Promoter (2-3kb)",11,7063489,7178506,115018,1,"432530","ENSMUST00000020706.4",2441,"ENSMUSG00000020431","Adcy1","adenylate cyclase 1"
"chr11",11115550,11116135,586,"*","SRR11392448_bam_peak_1048",17,".",2.91606,4.9021,1.70756,"Promoter (<=1kb)",11,11115851,11266638,150788,1,"319922","ENSMUST00000056344.4",0,"ENSMUSG00000050830","Vwc2","von Willebrand factor C domain containing 2"
"chr11",11808725,11809427,703,"*","SRR11392448_bam_peak_1049",22,".",2.64366,5.63828,2.23919,"Promoter (<=1kb)",11,11787431,11808925,21495,2,"60530","ENSMUST00000152345.7",0,"ENSMUSG00000035455","Fignl1","fidgetin-like 1"
"chr11",12464030,12464569,540,"*","SRR11392448_bam_peak_1050",11,".",2.32972,4.12311,1.14795,"Promoter (<=1kb)",11,12304867,12464752,159886,2,"12808","ENSMUST00000130572.1",183,"ENSMUSG00000020173","Cobl","cordon-bleu WH2 repeat"
"chr11",16257379,16257990,612,"*","SRR11392448_bam_peak_1051",23,".",2.67896,5.77159,2.33474,"Promoter (<=1kb)",11,16257724,16284186,26463,1,"211739","ENSMUST00000109645.8",0,"ENSMUSG00000048834","Vstm2a","V-set and transmembrane domain containing 2A"
"chr11",16260771,16261295,525,"*","SRR11392448_bam_peak_1052",15,".",2.49603,4.71608,1.57379,"Promoter (<=1kb)",11,16260591,16282218,21628,1,"211739","ENSMUST00000208440.1",180,"ENSMUSG00000048834","Vstm2a","V-set and transmembrane domain containing 2A"
"chr11",16507818,16508647,830,"*","SRR11392448_bam_peak_1053",19,".",2.33506,5.22443,1.94014,"Promoter (<=1kb)",11,16500530,16508484,7955,2,"20335","ENSMUST00000109643.7",0,"ENSMUSG00000078974","Sec61g","SEC61 translocon subunit gamma"
"chr11",16951439,16951686,248,"*","SRR11392448_bam_peak_1054",20,".",2.48203,5.36385,2.03909,"Promoter (<=1kb)",11,16951410,16954772,3363,1,"319701","ENSMUST00000061327.1",29,"ENSMUSG00000044966","Fbxo48","F-box protein 48"
"chr11",17051587,17052355,769,"*","SRR11392448_bam_peak_1055",18,".",2.32383,5.11023,1.85767,"Promoter (<=1kb)",11,17051818,17079371,27554,1,"380686","ENSMUST00000058159.5",0,"ENSMUSG00000044629","Cnrip1","cannabinoid receptor interacting protein 1"
"chr11",17211308,17212157,850,"*","SRR11392448_bam_peak_1056",23,".",2.56009,5.7428,2.31372,"Promoter (<=1kb)",11,17211918,17233796,21879,1,"103784","ENSMUST00000046955.6",0,"ENSMUSG00000078970","Dnaaf10","dynein axonemal assembly factor 10"
"chr11",17257655,17258258,604,"*","SRR11392448_bam_peak_1057",21,".",2.47704,5.47906,2.1231,"Promoter (<=1kb)",11,17257688,17266624,8937,1,"57316","ENSMUST00000156784.1",0,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"chr11",17953416,17953698,283,"*","SRR11392448_bam_peak_1058",42,".",3.12061,8.42444,4.25711,"Promoter (<=1kb)",11,17938756,17953875,15120,2,"68145","ENSMUST00000076661.6",177,"ENSMUSG00000016984","Etaa1","Ewing tumor-associated antigen 1"
"chr11",19924557,19925638,1082,"*","SRR11392448_bam_peak_1059",19,".",2.33905,5.17003,1.90104,"Promoter (<=1kb)",11,19924442,20022577,98136,1,"114716","ENSMUST00000093298.11",115,"ENSMUSG00000045671","Spred2","sprouty-related EVH1 domain containing 2"
"chr11",19980441,19980722,282,"*","SRR11392448_bam_peak_1060",25,".",3.63088,6.12614,2.5915,"Intron (ENSMUST00000093299.12/114716, intron 1 of 6)",11,19954570,20018133,63564,1,"114716","ENSMUST00000123036.1",25871,"ENSMUSG00000045671","Spred2","sprouty-related EVH1 domain containing 2"
"chr11",20112621,20113271,651,"*","SRR11392448_bam_peak_1061",22,".",2.45718,5.69932,2.28249,"Promoter (<=1kb)",11,20062304,20112913,50610,2,"66713","ENSMUST00000000137.7",0,"ENSMUSG00000020152","Actr2","actin related protein 2"
"chr11",20201484,20202363,880,"*","SRR11392448_bam_peak_1062",21,".",2.39987,5.54219,2.1695,"Promoter (<=1kb)",11,20201602,20226856,25255,1,"19324","ENSMUST00000163483.1",0,"ENSMUSG00000020149","Rab1a","RAB1A, member RAS oncogene family"
"chr11",20248939,20249786,848,"*","SRR11392448_bam_peak_1063",28,".",2.65801,6.43607,2.81308,"Promoter (<=1kb)",11,20227037,20249418,22382,2,"216543","ENSMUST00000050611.13",0,"ENSMUSG00000044066","Cep68","centrosomal protein 68"
"chr11",20332911,20333134,224,"*","SRR11392448_bam_peak_1064",28,".",2.56124,6.42563,2.80567,"Promoter (<=1kb)",11,20302180,20332713,30534,2,"55963","ENSMUST00000109594.7",-198,"ENSMUSG00000020142","Slc1a4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4"
"chr11",20543336,20543618,283,"*","SRR11392448_bam_peak_1065",20,".",2.27034,5.41966,2.08121,"Promoter (<=1kb)",11,20543334,20653021,109688,1,"58172","ENSMUST00000093292.10",2,"ENSMUSG00000049800","Sertad2","SERTA domain containing 2"
"chr11",20740958,20741925,968,"*","SRR11392448_bam_peak_1066",16,".",2.32455,4.79333,1.62916,"Promoter (<=1kb)",11,20685084,20741589,56506,2,"216549","ENSMUST00000035350.11",0,"ENSMUSG00000049659","Aftph","aftiphilin"
"chr11",20830790,20831221,432,"*","SRR11392448_bam_peak_1067",15,".",2.25076,4.66359,1.53632,"Promoter (<=1kb)",11,20823576,20831056,7481,2,"216551","ENSMUST00000047028.8",0,"ENSMUSG00000042363","Lgalsl","galectin like"
"chr11",21091431,21092005,575,"*","SRR11392448_bam_peak_1068",16,".",2.29435,4.77544,1.61625,"Promoter (<=1kb)",11,21092118,21149402,57285,1,"67245","ENSMUST00000149675.1",-113,"ENSMUSG00000020134","Peli1","pellino 1"
"chr11",21238652,21239685,1034,"*","SRR11392448_bam_peak_1069",18,".",2.39193,5.13559,1.87558,"Promoter (<=1kb)",11,21239281,21321122,81842,1,"245944","ENSMUST00000109578.7",0,"ENSMUSG00000020128","Vps54","VPS54 GARP complex subunit"
"chr11",21370589,21371202,614,"*","SRR11392448_bam_peak_1070",36,".",2.68955,7.58057,3.64353,"Promoter (<=1kb)",11,21321673,21371201,49529,2,"216558","ENSMUST00000060895.5",0,"ENSMUSG00000001891","Ugp2","UDP-glucose pyrophosphorylase 2"
"chr11",22001853,22002098,246,"*","SRR11392448_bam_peak_1071",16,".",2.62726,4.79431,1.6317,"Promoter (<=1kb)",11,21994769,22001710,6942,2,"18423","ENSMUST00000172395.2",-143,"ENSMUSG00000005917","Otx1","orthodenticle homeobox 1"
"chr11",22286334,22286956,623,"*","SRR11392448_bam_peak_1072",30,".",2.61149,6.75462,3.04504,"Promoter (<=1kb)",11,22005828,22286795,280968,2,"216565","ENSMUST00000109563.8",0,"ENSMUSG00000042302","Ehbp1","EH domain binding protein 1"
"chr11",22287446,22287739,294,"*","SRR11392448_bam_peak_1073",35,".",2.80806,7.38669,3.50105,"Promoter (<=1kb)",11,22005828,22286795,280968,2,"216565","ENSMUST00000180360.7",-651,"ENSMUSG00000042302","Ehbp1","EH domain binding protein 1"
"chr11",22512489,22512832,344,"*","SRR11392448_bam_peak_1074",14,".",2.22919,4.47956,1.40331,"Promoter (<=1kb)",11,22512088,22519234,7147,1,"103765","ENSMUST00000059319.7",401,"ENSMUSG00000049904","Tmem17","transmembrane protein 17"
"chr11",22858725,22859532,808,"*","SRR11392448_bam_peak_1075",16,".",2.35542,4.77972,1.62071,"Promoter (<=1kb)",11,22759738,22859545,99808,2,"53625","ENSMUST00000189990.1",13,"ENSMUSG00000051650","B3gnt2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
"chr11",22972434,22972752,319,"*","SRR11392448_bam_peak_1076",11,".",2.48724,4.13226,1.15411,"Promoter (<=1kb)",11,22900023,22972859,72837,2,"17846","ENSMUST00000162924.1",107,"ENSMUSG00000051355","Commd1","COMM domain containing 1"
"chr11",22981889,22982239,351,"*","SRR11392448_bam_peak_1077",15,".",2.39799,4.68613,1.5518,"Promoter (<=1kb)",11,22956152,22982184,26033,2,"17846","ENSMUST00000093270.5",0,"ENSMUSG00000051355","Commd1","COMM domain containing 1"
"chr11",22990322,22991038,717,"*","SRR11392448_bam_peak_1078",24,".",2.58175,5.95379,2.46555,"Promoter (<=1kb)",11,22990519,23003780,13262,1,"12464","ENSMUST00000173867.7",0,"ENSMUSG00000007739","Cct4","chaperonin containing TCP1 subunit 4"
"chr11",23067594,23068091,498,"*","SRR11392448_bam_peak_1079",15,".",2.2051,4.73497,1.58822,"Exon (ENSMUST00000128996.1/ENSMUST00000128996.1, exon 1 of 2)",11,23020556,23023730,3175,1,"73873","ENSMUST00000151877.1",47038,"ENSMUSG00000049811","Fam161a","family with sequence similarity 161, member A"
"chr11",23305986,23306286,301,"*","SRR11392448_bam_peak_1081",26,".",2.65661,6.19827,2.6411,"Promoter (<=1kb)",11,23306895,23490560,183666,1,"17847","ENSMUST00000180046.7",-609,"ENSMUSG00000056342","Usp34","ubiquitin specific peptidase 34"
"chr11",23632918,23633582,665,"*","SRR11392448_bam_peak_1082",18,".",2.55156,5.05588,1.81892,"Promoter (<=1kb)",11,23564961,23633549,68589,2,"71675","ENSMUST00000155903.7",0,"ENSMUSG00000042208","Sanbr","SANT and BTB domain regulator of CSR"
"chr11",23665416,23666630,1215,"*","SRR11392448_bam_peak_1083",25,".",2.43256,6.0674,2.5545,"Promoter (<=1kb)",11,23646479,23665959,19481,2,"72129","ENSMUST00000020523.3",0,"ENSMUSG00000020283","Pex13","peroxisomal biogenesis factor 13"
"chr11",23770412,23770747,336,"*","SRR11392448_bam_peak_1084",41,".",2.83818,8.2921,4.16728,"Promoter (<=1kb)",11,23736847,23770970,34124,2,"19696","ENSMUST00000102864.4",223,"ENSMUSG00000020275","Rel","reticuloendotheliosis oncogene"
"chr11",23894585,23895205,621,"*","SRR11392448_bam_peak_1085",17,".",2.30544,4.94574,1.74,"Promoter (<=1kb)",11,23870056,23895236,25181,2,"216578","ENSMUST00000102863.2",31,"ENSMUSG00000020273","Papolg","poly(A) polymerase gamma"
"chr11",24076168,24076725,558,"*","SRR11392448_bam_peak_1086",14,".",2.25813,4.51047,1.42479,"Promoter (1-2kb)",11,24078056,24173194,95139,1,"14025","ENSMUST00000000881.12",-1331,"ENSMUSG00000000861","Bcl11a","BCL11 transcription factor A"
"chr11",24079002,24079270,269,"*","SRR11392448_bam_peak_1087",29,".",3.04814,6.61575,2.94466,"Promoter (<=1kb)",11,24078173,24168429,90257,1,"14025","ENSMUST00000109514.7",829,"ENSMUSG00000000861","Bcl11a","BCL11 transcription factor A"
"chr11",26210171,26210787,617,"*","SRR11392448_bam_peak_1088",18,".",2.50097,5.04808,1.81347,"Promoter (<=1kb)",11,25617668,26210569,592902,2,"70626","ENSMUST00000125773.7",0,NA,"5730522E02Rik","RIKEN cDNA 5730522E02 gene"
"chr11",26386998,26387704,707,"*","SRR11392448_bam_peak_1089",26,".",2.73557,6.22243,2.66012,"Promoter (<=1kb)",11,26387202,26422460,35259,1,"67030","ENSMUST00000136830.1",0,"ENSMUSG00000004018","Fancl","Fanconi anemia, complementation group L"
"chr11",28582326,28583027,702,"*","SRR11392448_bam_peak_1090",15,".",2.66807,4.6865,1.55278,"Promoter (<=1kb)",11,28387152,28583995,196844,2,"216613","ENSMUST00000146385.8",968,"ENSMUSG00000032878","Ccdc85a","coiled-coil domain containing 85A"
"chr11",28583574,28584278,705,"*","SRR11392448_bam_peak_1091",26,".",2.69723,6.26487,2.69092,"Promoter (<=1kb)",11,28387152,28583995,196844,2,"216613","ENSMUST00000146385.8",0,"ENSMUSG00000032878","Ccdc85a","coiled-coil domain containing 85A"
"chr11",28853224,28853784,561,"*","SRR11392448_bam_peak_1092",21,".",2.62121,5.4541,2.10552,"Promoter (<=1kb)",11,28853244,28921526,68283,1,"216616","ENSMUST00000124103.1",0,"ENSMUSG00000020467","Efemp1","epidermal growth factor-containing fibulin-like extracellular matrix protein 1"
"chr11",29130769,29131294,526,"*","SRR11392448_bam_peak_1093",31,".",2.66556,6.95415,3.19,"Promoter (<=1kb)",11,29130748,29161828,31081,1,"71701","ENSMUST00000020756.8",21,"ENSMUSG00000020464","Pnpt1","polyribonucleotide nucleotidyltransferase 1"
"chr11",29172238,29172519,282,"*","SRR11392448_bam_peak_1094",12,".",2.2058,4.32192,1.29065,"Promoter (<=1kb)",11,29172890,29209641,36752,1,"104570","ENSMUST00000102856.8",-371,"ENSMUSG00000020463","Ppp4r3b","protein phosphatase 4 regulatory subunit 3B"
"chr11",29173014,29173468,455,"*","SRR11392448_bam_peak_1095",17,".",2.16065,4.91206,1.71625,"Promoter (<=1kb)",11,29172890,29220797,47908,1,"104570","ENSMUST00000020755.11",124,"ENSMUSG00000020463","Ppp4r3b","protein phosphatase 4 regulatory subunit 3B"
"chr11",29373246,29374011,766,"*","SRR11392448_bam_peak_1096",18,".",2.38477,5.04021,1.80665,"Promoter (<=1kb)",11,29373658,29510808,137151,1,"108686","ENSMUST00000040182.12",0,"ENSMUSG00000032740","Ccdc88a","coiled coil domain containing 88A"
"chr11",29514946,29515239,294,"*","SRR11392448_bam_peak_1097",16,".",2.59308,4.87135,1.687,"Promoter (<=1kb)",11,29511757,29515031,3275,2,"67939","ENSMUST00000133103.1",0,"ENSMUSG00000032673","Prorsd1","prolyl-tRNA synthetase domain containing 1"
"chr11",29526148,29526830,683,"*","SRR11392448_bam_peak_1098",20,".",2.46992,5.43953,2.09495,"Promoter (<=1kb)",11,29526408,29533397,6990,1,"76784","ENSMUST00000133452.7",0,"ENSMUSG00000020459","Mtif2","mitochondrial translational initiation factor 2"
"chr11",29547427,29547808,382,"*","SRR11392448_bam_peak_1099",17,".",2.33242,4.98919,1.76988,"Promoter (<=1kb)",11,29545846,29547860,2015,2,"78294","ENSMUST00000102844.3",52,"ENSMUSG00000020460","Rps27a","ribosomal protein S27A"
"chr11",29693678,29694226,549,"*","SRR11392448_bam_peak_1100",17,".",2.31099,4.93038,1.7267,"Promoter (<=1kb)",11,29693774,29742916,49143,1,"68585","ENSMUST00000102841.7",0,"ENSMUSG00000020458","Rtn4","reticulon 4"
"chr11",30024548,30025063,516,"*","SRR11392448_bam_peak_1101",25,".",2.56624,6.03592,2.52669,"Promoter (<=1kb)",11,29743048,30026033,282986,2,"237711","ENSMUST00000058902.5",970,"ENSMUSG00000044072","Eml6","echinoderm microtubule associated protein like 6"
"chr11",30025759,30026503,745,"*","SRR11392448_bam_peak_1102",17,".",2.34105,4.93088,1.72852,"Promoter (<=1kb)",11,29743048,30026033,282986,2,"237711","ENSMUST00000058902.5",0,"ENSMUSG00000044072","Eml6","echinoderm microtubule associated protein like 6"
"chr11",30265910,30266232,323,"*","SRR11392448_bam_peak_1103",11,".",2.34968,4.15987,1.17376,"Promoter (<=1kb)",11,30109948,30267214,157267,2,"20742","ENSMUST00000124231.1",982,"ENSMUSG00000020315","Sptbn1","spectrin beta, non-erythrocytic 1"
"chr11",30266651,30267503,853,"*","SRR11392448_bam_peak_1104",18,".",2.21404,5.14582,1.88441,"Promoter (<=1kb)",11,30109948,30267214,157267,2,"20742","ENSMUST00000124231.1",0,"ENSMUSG00000020315","Sptbn1","spectrin beta, non-erythrocytic 1"
"chr11",30648986,30649621,636,"*","SRR11392448_bam_peak_1105",19,".",2.32654,5.27251,1.97473,"Promoter (<=1kb)",11,30505991,30649587,143597,2,"75572","ENSMUST00000074613.3",0,"ENSMUSG00000060923","Acyp2","acylphosphatase 2, muscle type"
"chr11",30754904,30755501,598,"*","SRR11392448_bam_peak_1106",25,".",2.77451,6.03979,2.52801,"Exon (ENSMUST00000150255.1/ENSMUST00000150255.1, exon 2 of 2)",11,30771726,30880361,108636,1,"103554","ENSMUST00000041231.13",-16225,"ENSMUSG00000040850","Psme4","proteasome (prosome, macropain) activator subunit 4"
"chr11",30771474,30772493,1020,"*","SRR11392448_bam_peak_1107",14,".",2.20982,4.60151,1.492,"Promoter (<=1kb)",11,30771726,30880361,108636,1,"103554","ENSMUST00000041231.13",0,"ENSMUSG00000040850","Psme4","proteasome (prosome, macropain) activator subunit 4"
"chr11",30885189,30885479,291,"*","SRR11392448_bam_peak_1108",11,".",2.256,4.15714,1.17085,"Promoter (<=1kb)",11,30885358,30893729,8372,1,"237716","ENSMUST00000109430.1",0,"ENSMUSG00000043999","Gpr75","G protein-coupled receptor 75"
"chr11",30954484,30954909,426,"*","SRR11392448_bam_peak_1109",20,".",2.3023,5.44094,2.09581,"Promoter (<=1kb)",11,30954448,31029760,75313,1,"65257","ENSMUST00000148163.1",36,"ENSMUSG00000020305","Asb3","ankyrin repeat and SOCS box-containing 3"
"chr11",30985629,30986278,650,"*","SRR11392448_bam_peak_1110",20,".",2.47639,5.34001,2.0236,"Promoter (<=1kb)",11,30976952,30986334,9383,2,"68044","ENSMUST00000020553.4",56,"ENSMUSG00000020309","Chac2","ChaC, cation transport regulator 2"
"chr11",31169524,31169772,249,"*","SRR11392448_bam_peak_1111",18,".",2.29277,5.12902,1.87027,"Distal Intergenic",11,31058595,31061626,3032,1,"65257","ENSMUST00000148808.1",110929,"ENSMUSG00000020305","Asb3","ankyrin repeat and SOCS box-containing 3"
"chr11",31369653,31369926,274,"*","SRR11392448_bam_peak_1112",12,".",2.49569,4.23294,1.22654,"Promoter (<=1kb)",11,31367999,31370047,2049,2,"20856","ENSMUST00000152094.1",121,"ENSMUSG00000020303","Stc2","stanniocalcin 2"
"chr11",31870980,31871643,664,"*","SRR11392448_bam_peak_1113",28,".",2.60032,6.52344,2.87717,"Promoter (<=1kb)",11,31872211,31931577,59367,1,"67579","ENSMUST00000020543.12",-568,"ENSMUSG00000020300","Cpeb4","cytoplasmic polyadenylation element binding protein 4"
"chr11",31873978,31874489,512,"*","SRR11392448_bam_peak_1114",13,".",2.47785,4.44664,1.3794,"Promoter (<=1kb)",11,31873275,31935634,62360,1,"67579","ENSMUST00000155278.1",703,"ENSMUSG00000020300","Cpeb4","cytoplasmic polyadenylation element binding protein 4"
"chr11",32267339,32267585,247,"*","SRR11392448_bam_peak_1115",21,".",2.3304,5.53913,2.1665,"Promoter (<=1kb)",11,32232951,32267547,34597,2,"17168","ENSMUST00000109389.8",0,"ENSMUSG00000020289","Nprl3","nitrogen permease regulator-like 3"
"chr11",32347656,32348137,482,"*","SRR11392448_bam_peak_1116",19,".",2.49797,5.26321,1.96864,"Promoter (<=1kb)",11,32347820,32428173,80354,1,"268396","ENSMUST00000038753.5",0,"ENSMUSG00000040711","Sh3pxd2b","SH3 and PX domains 2B"
"chr11",32454635,32455908,1274,"*","SRR11392448_bam_peak_1117",19,".",2.44819,5.19092,1.91673,"Promoter (<=1kb)",11,32455370,32516687,61318,1,"327900","ENSMUST00000051053.4",0,"ENSMUSG00000044949","Ubtd2","ubiquitin domain containing 2"
"chr11",32642176,32643491,1316,"*","SRR11392448_bam_peak_1118",22,".",2.42508,5.62546,2.22943,"Promoter (<=1kb)",11,32642724,32746569,103846,1,"103583","ENSMUST00000109366.7",0,"ENSMUSG00000020271","Fbxw11","F-box and WD-40 domain protein 11"
"chr11",33162357,33162915,559,"*","SRR11392448_bam_peak_1119",20,".",2.45186,5.43207,2.08836,"Promoter (<=1kb)",11,33152510,33163072,10563,2,"18148","ENSMUST00000093201.12",157,"ENSMUSG00000057113","Npm1","nucleophosmin 1"
"chr11",33513248,33513703,456,"*","SRR11392448_bam_peak_1120",26,".",2.48408,6.1542,2.61057,"Promoter (<=1kb)",11,33296394,33513642,217249,2,"66011","ENSMUST00000129179.7",0,"ENSMUSG00000040594","Ranbp17","RAN binding protein 17"
"chr11",34833417,34834146,730,"*","SRR11392448_bam_peak_1121",20,".",2.47804,5.3082,2.00035,"Promoter (<=1kb)",11,34809190,34833641,24452,2,"70385","ENSMUST00000093191.2",0,"ENSMUSG00000069910","Spdl1","spindle apparatus coiled-coil protein 1"
"chr11",35122746,35123175,430,"*","SRR11392448_bam_peak_1122",25,".",3.52179,6.03544,2.52466,"Promoter (1-2kb)",11,35121224,35708507,587284,1,"20564","ENSMUST00000069837.3",1522,"ENSMUSG00000056427","Slit3","slit guidance ligand 3"
"chr11",35769110,35770425,1316,"*","SRR11392448_bam_peak_1123",29,".",2.80245,6.55064,2.90243,"Promoter (<=1kb)",11,35769484,35791285,21802,1,"211347","ENSMUST00000018990.7",0,"ENSMUSG00000018846","Pank3","pantothenate kinase 3"
"chr11",35798250,35798558,309,"*","SRR11392448_bam_peak_1124",27,".",3.41641,6.27849,2.70015,"Promoter (<=1kb)",11,35797382,35798884,1503,2,"237730","ENSMUST00000160726.3",326,"ENSMUSG00000051062","Fbll1","fibrillarin-like 1"
"chr11",35833973,35834485,513,"*","SRR11392448_bam_peak_1125",34,".",2.76096,7.26998,3.43899,"Promoter (<=1kb)",11,35826495,35834461,7967,2,"104458","ENSMUST00000137815.1",0,"ENSMUSG00000018848","Rars1","arginyl-tRNA synthetase 1"
"chr11",35856513,35856725,213,"*","SRR11392448_bam_peak_1126",28,".",4.9245,6.4851,2.85116,"Promoter (2-3kb)",11,35852195,35853554,1360,2,"211652","ENSMUST00000131001.1",-2959,"ENSMUSG00000018849","Wwc1","WW, C2 and coiled-coil domain containing 1"
"chr11",37236565,37237018,454,"*","SRR11392448_bam_peak_1127",16,".",2.37273,4.7834,1.62318,"Promoter (<=1kb)",11,36006656,37235882,1229227,2,"23964","ENSMUST00000102801.7",-683,"ENSMUSG00000049336","Tenm2","teneurin transmembrane protein 2"
"chr11",40692270,40692998,729,"*","SRR11392448_bam_peak_1128",24,".",2.44455,5.86273,2.40147,"Promoter (<=1kb)",11,40679314,40692774,13461,2,"108645","ENSMUST00000040167.10",0,"ENSMUSG00000042032","Mat2b","methionine adenosyltransferase 2 non-catalytic beta subunit methionine"
"chr11",40733662,40734272,611,"*","SRR11392448_bam_peak_1129",32,".",2.78813,7.03818,3.25324,"Promoter (<=1kb)",11,40733667,40740046,6380,1,"52653","ENSMUST00000020578.10",0,"ENSMUSG00000020328","Nudcd2","NudC domain containing 2"
"chr11",40755023,40755617,595,"*","SRR11392448_bam_peak_1130",27,".",2.60499,6.27895,2.70096,"Promoter (<=1kb)",11,40748552,40755311,6760,2,"12450","ENSMUST00000020576.7",0,"ENSMUSG00000020326","Ccng1","cyclin G1"
